power,	 Rx_OK,	 send_total,  RX_OK_Percent
-79	 998	 1000	 99.8%
-80	 996	 1000	 99.6%
-81	 995	 1000	 99.5%
-82	 997	 1000	 99.7%
-83	 997	 1000	 99.7%
-84	 997	 1000	 99.7%
-85	 998	 1000	 99.8%
-86	 997	 1000	 99.7%
-87	 997	 1000	 99.7%
-88	 993	 1000	 99.3%
-89	 998	 1000	 99.8%
-90	 995	 1000	 99.5%
-91	 996	 1000	 99.6%
-92	 996	 1000	 99.6%
-93	 996	 1000	 99.6%
-94	 990	 1000	 99.0%
-95	 908	 1000	 90.8%
-96	 627	 1000	 62.7%
