power,	 Rx_OK,	 send_total,  RX_OK_Percent
-55	 998	 1000	 99.8%
-56	 1000	 1000	 100.0%
-57	 998	 1000	 99.8%
-58	 1000	 1000	 100.0%
-59	 999	 1000	 99.9%
-60	 993	 1000	 99.3%
-61	 1000	 1000	 100.0%
-62	 998	 1000	 99.8%
-63	 996	 1000	 99.6%
-64	 996	 1000	 99.6%
-65	 996	 1000	 99.6%
-66	 -1	 1000	 -100%
-67	 991	 1000	 99.1%
-68	 965	 1000	 96.5%
-69	 955	 1000	 95.5%
-70	 880	 1000	 88.0%
-71	 676	 1000	 67.6%
