power,	 Rx_OK,	 send_total,  RX_OK_Percent
-55	 1000	 1000	 100.0%
-56	 1000	 1000	 100.0%
-57	 1000	 1000	 100.0%
-58	 1000	 1000	 100.0%
-59	 1000	 1000	 100.0%
-60	 1000	 1000	 100.0%
-61	 1000	 1000	 100.0%
-62	 1000	 1000	 100.0%
-63	 998	 1000	 99.8%
-64	 1000	 1000	 100.0%
-65	 1000	 1000	 100.0%
-66	 1000	 1000	 100.0%
-67	 999	 1000	 99.9%
-68	 1000	 1000	 100.0%
-69	 998	 1000	 99.8%
-70	 989	 1000	 98.9%
-71	 974	 1000	 97.4%
-72	 916	 1000	 91.6%
-73	 747	 1000	 74.7%
