power,	 Rx_OK,	 send_total,  RX_OK_Percent
-64	 1000	 1000	 100.0%
-65	 995	 1000	 99.5%
-66	 996	 1000	 99.6%
-67	 996	 1000	 99.6%
-68	 1000	 1000	 100.0%
-69	 995	 1000	 99.5%
-70	 996	 1000	 99.6%
-71	 995	 1000	 99.5%
-72	 998	 1000	 99.8%
-73	 997	 1000	 99.7%
-74	 995	 1000	 99.5%
-75	 998	 1000	 99.8%
-76	 996	 1000	 99.6%
-77	 1000	 1000	 100.0%
-78	 1000	 1000	 100.0%
-79	 998	 1000	 99.8%
-80	 998	 1000	 99.8%
-81	 997	 1000	 99.7%
-82	 996	 1000	 99.6%
-83	 996	 1000	 99.6%
-84	 989	 1000	 98.9%
-85	 923	 1000	 92.3%
-86	 755	 1000	 75.5%
