power,	 Rx_OK,	 send_total,  RX_OK_Percent
-59	 1000	 1000	 100.0%
-60	 999	 1000	 99.9%
-61	 998	 1000	 99.8%
-62	 998	 1000	 99.8%
-63	 999	 1000	 99.9%
-64	 1000	 1000	 100.0%
-65	 998	 1000	 99.8%
-66	 1000	 1000	 100.0%
-67	 1000	 1000	 100.0%
-68	 998	 1000	 99.8%
-69	 998	 1000	 99.8%
-70	 996	 1000	 99.6%
-71	 999	 1000	 99.9%
-72	 998	 1000	 99.8%
-73	 996	 1000	 99.6%
-74	 997	 1000	 99.7%
-75	 991	 1000	 99.1%
-76	 975	 1000	 97.5%
-77	 894	 1000	 89.4%
-78	 639	 1000	 63.9%
