power,	 Rx_OK,	 send_total,  RX_OK_Percent
-55	 994	 1000	 99.4%
-56	 996	 1000	 99.6%
-57	 994	 1000	 99.4%
-58	 995	 1000	 99.5%
-59	 993	 1000	 99.3%
-60	 996	 1000	 99.6%
-61	 995	 1000	 99.5%
-62	 990	 1000	 99.0%
-63	 993	 1000	 99.3%
-64	 995	 1000	 99.5%
-65	 992	 1000	 99.2%
-66	 989	 1000	 98.9%
-67	 977	 1000	 97.7%
-68	 964	 1000	 96.4%
-69	 865	 1000	 86.5%
-70	 658	 1000	 65.8%
