power,	 Rx_OK,	 send_total,  RX_OK_Percent
-59	 1000	 1000	 100.0%
-60	 999	 1000	 99.9%
-61	 1000	 1000	 100.0%
-62	 1000	 1000	 100.0%
-63	 1000	 1000	 100.0%
-64	 998	 1000	 99.8%
-65	 999	 1000	 99.9%
-66	 998	 1000	 99.8%
-67	 998	 1000	 99.8%
-68	 1000	 1000	 100.0%
-69	 999	 1000	 99.9%
-70	 998	 1000	 99.8%
-71	 994	 1000	 99.4%
-72	 971	 1000	 97.1%
-73	 861	 1000	 86.1%
-74	 633	 1000	 63.3%
