1,083653545687,NAP840---TEST1,70,1,7534
1,08100c002d2e,netcore_chy_2.4,67,1,13319
1,0810112233a1,NAP840---TEST2,49,1,472
2,08100c002d2e,netcore_chy_2.4,68,1,7722
4,083653545687,NAP840---TEST1,73,1,6366
4,0810112233a1,NAP840---TEST2,56,1,708
4,08100c002d2e,netcore_chy_2.4,70,1,27629
7,083653545687,NAP840---TEST1,74,1,4950
7,08100c002d2e,netcore_chy_2.4,74,1,10183
7,0810112233a1,NAP840---TEST2,56,1,708
10,083653545687,NAP840---TEST1,70,1,5664
10,08100c002d2e,netcore_chy_2.4,67,1,12988
